@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
False,False,0.058,0.171,n
True,True,0.680,0.032,p
True,True,0.027,0.927,p
False,False,0.155,0.797,n
True,True,0.435,0.492,p
False,False,0.475,0.056,p
True,False,0.836,0.177,p
False,False,0.987,0.181,n
False,True,0.093,0.245,p
True,True,0.221,0.712,p
True,False,0.733,0.074,p
False,False,0.376,0.214,n
True,False,0.188,0.183,p
False,False,0.829,0.096,n
True,False,0.893,0.258,p
True,False,0.352,0.856,n
True,False,0.058,0.443,p
False,False,0.745,0.780,n
False,False,0.163,0.067,n
True,False,0.143,0.817,n
True,True,0.697,0.193,p
False,True,0.209,0.853,n
False,False,0.507,0.891,n
True,True,0.108,0.709,p
True,False,0.170,0.230,p
False,True,0.293,0.164,p
False,True,0.452,0.234,n
False,True,0.174,0.810,n
True,False,0.341,0.881,p
False,False,0.291,0.755,p
False,False,0.374,0.969,n
True,True,0.021,0.744,p
True,False,0.461,0.326,n
True,True,0.034,0.847,p
False,False,0.009,0.287,n
True,True,0.715,0.744,p
False,True,0.580,0.434,n
False,True,0.410,0.934,n
True,False,0.264,0.719,p
False,True,0.927,0.774,n
True,False,0.191,0.563,p
True,False,0.761,0.005,p
True,True,0.161,0.328,p
True,True,0.185,0.077,p
True,True,0.982,0.317,p
True,True,0.419,0.391,p
True,True,0.128,0.923,p
False,True,0.935,0.205,p
True,True,0.825,0.860,p
False,True,0.105,0.227,p
False,True,0.536,0.997,n
True,False,0.060,0.853,n
False,True,0.044,0.777,n
True,False,0.950,0.245,p
False,False,0.003,0.396,p
True,False,0.346,0.734,n
True,False,0.656,0.494,n
False,False,0.520,0.351,n
True,True,0.776,0.464,p
False,True,0.972,0.809,n
False,False,0.373,0.104,p
True,False,0.727,0.934,p
False,True,0.971,0.685,n
False,True,0.152,0.229,p
True,True,0.453,0.453,p
False,False,0.486,0.667,n
True,False,0.674,0.965,n
True,True,0.433,0.594,n
True,False,0.321,0.744,n
True,True,0.631,0.934,n
True,True,0.526,0.909,p
False,False,0.312,0.941,n
False,False,0.844,0.095,n
True,True,0.355,0.474,p
True,False,0.414,0.040,p
False,True,0.622,0.844,n
False,True,0.928,0.559,p
True,False,0.142,0.335,p
True,True,0.686,0.642,p
True,True,0.689,0.509,p
True,True,0.463,0.681,p
True,True,0.444,0.387,p
False,False,0.356,0.730,n
False,True,0.768,0.569,p
False,True,0.473,0.211,n
False,False,0.252,0.620,n
True,False,0.196,0.937,p
False,True,0.658,0.171,p
False,True,0.118,0.552,p
True,False,0.885,0.774,n
False,True,0.491,0.058,p
False,False,0.518,0.493,n
False,False,0.100,0.886,n
True,True,0.283,0.817,p
True,True,0.934,0.572,p
False,False,0.332,0.313,n
False,False,0.236,0.296,n
False,False,0.473,0.797,n
False,True,0.264,0.807,n
True,False,0.067,0.735,n
False,True,0.496,0.167,p
False,False,0.916,0.978,n
True,True,0.619,0.588,p
True,True,0.583,0.769,p
True,False,0.918,0.568,p
True,True,0.018,0.124,n
False,True,0.634,0.849,n
False,True,0.983,0.124,p
True,True,0.445,0.821,p
True,True,0.803,0.519,p
False,False,0.955,0.415,n
True,False,0.589,0.430,n
True,False,0.058,0.046,p
True,False,0.292,0.855,p
True,True,0.564,0.263,p
True,False,0.279,0.034,p
False,False,0.310,0.945,n
True,False,0.174,0.933,n
False,False,0.603,0.752,n
True,False,0.012,0.778,p
True,True,0.710,0.020,p
False,True,0.027,0.781,n
True,True,0.413,0.523,p
False,True,0.019,0.156,p
False,False,0.488,0.780,n
False,False,0.171,0.345,n
False,True,0.129,0.660,p
True,False,0.203,0.051,p
True,False,0.584,0.083,p
False,False,0.554,0.806,n
False,False,0.574,0.352,n
True,False,0.638,0.704,n
True,False,0.197,0.799,n
True,False,0.853,0.576,p
False,False,0.345,0.698,n
True,False,0.925,0.485,p
True,True,0.703,0.769,p
False,False,0.395,0.497,n
False,True,0.092,0.697,p
True,False,0.948,0.660,p
True,True,0.524,0.624,p
True,True,0.383,0.846,p
True,True,0.470,0.732,p
True,True,0.848,0.211,p
True,True,0.903,0.876,p
True,False,0.794,0.966,n
False,False,0.489,0.509,n
False,False,0.192,0.506,n
True,False,0.852,0.458,p
False,False,0.226,0.133,n
False,False,0.596,0.379,n
False,False,0.814,0.388,n
True,True,0.223,0.704,p
True,True,0.791,0.577,p
False,False,0.708,0.778,n
False,False,0.773,0.570,n
False,False,0.594,0.488,n
False,True,0.841,0.138,p
False,True,0.806,0.581,p
True,False,0.308,0.618,n
True,False,0.665,0.910,n
True,True,0.473,0.442,p
True,False,0.482,0.349,n
True,True,0.184,0.845,p
False,False,0.976,0.575,n
True,True,0.987,0.344,p
True,False,0.233,0.400,p
False,True,0.001,0.439,p
False,False,0.732,0.737,n
True,True,0.792,0.824,p
False,False,0.918,0.614,n
True,False,0.558,0.266,p
True,True,0.512,0.733,p
False,False,0.562,0.624,n
False,False,0.999,0.252,n
True,True,0.019,0.513,n
False,True,0.586,0.156,p
False,True,0.302,0.829,p
False,False,0.017,0.853,n
False,False,0.457,0.937,n
True,False,0.393,0.636,n
False,False,0.675,0.832,n
True,False,0.638,0.925,n
False,True,0.958,0.311,p
True,False,0.925,0.786,p
True,True,0.788,0.703,p
False,True,0.137,0.366,p
True,False,0.651,0.280,n
True,True,0.031,0.229,p
False,False,0.193,0.935,n
True,False,0.198,0.917,p
False,True,0.369,0.881,n
True,False,0.358,0.032,p
False,False,0.687,0.877,n
True,False,0.456,0.198,p
True,False,0.089,0.862,n
False,False,0.647,0.030,n
False,False,0.653,0.262,n
False,False,0.816,0.465,n
False,False,0.373,0.223,n
True,False,0.192,0.632,n
False,False,0.515,0.869,n
False,False,0.420,0.989,n
True,True,0.396,0.440,p
False,True,0.975,0.629,n
False,False,0.448,0.235,n
False,False,0.664,0.708,n
False,True,0.926,0.721,n
False,False,0.301,0.725,n
True,True,0.151,0.548,p
True,True,0.553,0.506,p
False,True,0.624,0.813,n
False,False,0.645,0.142,n
True,False,0.466,0.229,n
True,True,0.129,0.825,p
True,False,0.450,0.676,p
False,True,0.336,0.656,n
False,False,0.881,0.846,n
False,False,0.299,0.696,p
False,True,0.601,0.175,p
False,True,0.296,0.863,n
False,True,0.339,0.085,p
True,True,0.384,0.052,n
True,False,0.284,0.055,p
True,True,0.639,0.942,p
True,True,0.774,0.339,p
False,True,0.714,0.852,n
True,False,0.391,0.504,n
False,False,0.162,0.996,n
False,True,0.454,0.113,p
False,False,0.646,0.241,p
False,True,0.674,0.571,n
False,True,0.747,0.931,n
True,True,0.565,0.384,p
False,True,0.474,0.408,n
False,False,0.179,0.419,n
True,False,0.691,0.064,p
False,True,0.182,0.678,p
True,True,0.201,0.169,p
True,True,0.801,0.581,p
True,False,0.784,0.871,n
True,True,0.398,0.188,n
False,False,0.692,0.966,n
True,False,0.406,0.393,n
True,False,0.015,0.097,p
False,False,0.060,0.262,n
False,False,0.759,0.129,p
True,True,0.600,0.447,p
False,False,0.603,0.823,n
True,False,0.623,0.876,n
False,True,0.035,0.851,n
False,True,0.092,0.599,p
True,False,0.074,0.245,p
True,True,0.249,0.871,p
True,False,0.639,0.213,p
True,False,0.472,0.260,n
False,False,0.906,0.243,n
False,False,0.640,0.291,n
True,False,0.159,0.070,p
False,True,0.289,0.808,n
False,True,0.107,0.840,n
False,False,0.390,0.170,n
True,True,0.693,0.418,p
True,False,0.129,0.170,p
True,True,0.582,0.755,p
False,True,0.183,0.777,p
True,True,0.570,0.481,p
False,False,1.000,0.923,n
False,True,0.138,0.053,p
False,False,0.599,0.599,n
False,True,0.574,0.093,p
True,False,0.563,0.292,p
False,False,0.293,0.751,p
False,True,0.051,0.616,p
False,True,0.419,0.376,n
True,False,0.560,0.555,p
True,True,0.808,0.325,p
False,False,0.440,0.946,n
False,False,0.005,0.673,n
False,False,0.949,0.020,n
False,True,0.315,0.360,p
True,True,0.154,0.175,n
False,True,0.506,0.810,n
True,False,0.234,0.436,p
True,False,0.689,0.574,n
False,True,0.049,0.560,p
False,True,0.730,0.134,p
True,True,0.414,0.251,p
False,False,0.018,0.341,n
True,False,0.851,0.118,p
True,True,0.250,0.583,p
False,True,0.378,0.976,n
False,False,0.078,0.367,n
True,False,0.895,0.405,p
False,False,0.100,0.557,n
True,True,0.264,0.692,p
False,False,0.871,0.352,n
False,False,0.647,0.121,n
False,False,0.477,0.041,n
True,False,0.314,0.095,p
True,False,0.607,0.330,p
False,False,0.987,0.750,n
True,False,0.629,0.238,p
True,False,0.740,0.668,p
True,True,0.754,0.703,p
True,False,0.894,0.627,p
True,False,0.633,0.706,n
True,False,0.782,0.585,p
True,True,0.056,0.992,n
False,False,0.574,0.044,n
True,False,0.655,0.734,n
True,False,0.229,0.880,n
True,True,0.682,0.800,p
True,False,0.690,0.755,n
False,False,0.296,0.697,n
True,False,0.832,0.037,n
False,False,0.384,0.436,n
True,False,0.781,0.420,p
True,True,0.674,0.423,p
False,True,0.470,0.406,p
True,False,0.122,0.919,n
True,False,0.527,0.071,p
False,False,0.941,0.093,n
True,False,0.141,0.680,p
True,True,0.623,0.351,p
False,False,0.119,0.596,n
True,True,0.770,0.798,p
True,True,0.090,0.993,p
True,False,0.536,0.608,n
True,False,0.537,0.427,n
False,True,0.278,0.452,p
False,True,0.882,0.919,p
True,True,0.459,0.199,p
False,True,0.555,0.820,n
False,False,0.983,0.229,p
True,True,0.509,0.354,p
True,False,0.090,0.634,p
False,True,0.295,0.088,p
False,False,0.310,0.997,n
True,False,0.455,0.623,n
False,True,0.304,0.292,p
True,True,0.187,0.399,p
False,True,0.471,0.820,n
False,False,0.858,0.792,n
False,True,0.876,0.008,p
True,True,0.070,0.424,p
False,True,0.407,0.351,n
True,True,0.359,0.431,p
False,True,0.635,0.238,p
True,True,0.191,0.578,p
False,False,0.662,0.988,n
False,False,0.531,0.643,n
True,True,0.361,0.818,p
True,True,0.671,0.061,n
True,True,0.953,0.542,p
True,True,0.243,0.154,n
True,False,0.999,0.843,n
False,False,0.990,0.648,n
True,True,0.405,0.244,p
True,True,0.750,0.638,p
False,True,0.817,0.266,p
True,True,0.182,0.341,p
True,True,0.801,0.884,p
False,False,0.184,0.938,n
True,True,0.246,0.088,n
False,False,0.920,0.957,n
False,True,0.021,0.757,n
False,False,0.459,0.845,n
True,False,0.018,0.455,p
False,False,0.407,0.999,n
False,True,0.409,0.592,n
True,False,0.309,0.671,n
True,False,0.361,0.580,n
False,False,0.633,0.150,n
True,False,0.001,0.608,n
True,False,0.782,0.830,n
False,True,0.482,0.166,p
True,True,0.149,0.269,p
False,False,0.880,0.694,n
False,False,0.588,0.792,n
True,False,0.434,0.846,n
True,True,0.894,0.606,p
False,True,0.686,0.034,p
True,False,0.057,0.310,n
True,False,0.468,0.793,p
False,False,0.936,0.340,n
False,True,0.586,0.032,p
False,True,0.011,0.106,p
True,True,0.083,0.233,p
False,True,0.328,0.303,p
False,True,0.622,0.479,n
False,False,0.298,0.040,p
False,False,0.398,0.977,n
False,False,0.574,0.827,n
True,True,0.922,0.061,p
True,False,0.349,0.100,p
False,False,0.038,0.876,n
True,True,0.934,0.094,p
False,False,0.260,0.888,n
True,True,0.102,0.801,p
False,True,0.626,0.133,p
True,False,0.340,0.350,p
False,False,0.666,0.937,n
True,True,0.486,0.862,p
False,False,0.757,0.306,n
False,True,0.116,0.133,p
False,False,0.029,0.734,n
True,True,0.700,0.048,p
True,True,0.080,0.264,n
True,False,0.835,0.182,n
True,False,0.809,0.634,p
True,False,0.519,0.062,p
False,False,0.901,0.747,n
False,False,0.084,0.709,n
False,True,0.179,0.851,n
False,True,0.263,0.157,p
True,False,0.707,0.983,n
True,False,0.171,0.141,p
True,True,0.956,0.644,p
False,False,0.564,0.428,n
False,False,0.581,0.384,p
False,True,0.455,0.832,n
True,False,0.188,0.986,n
False,False,0.679,0.365,n
True,True,0.758,0.879,p
False,False,0.248,0.219,n
False,False,0.511,0.278,n
False,True,0.963,0.135,p
False,False,0.894,0.088,n
True,True,0.465,0.489,p
False,False,0.419,0.562,n
True,False,0.073,0.179,p
False,False,0.279,0.519,n
True,True,0.710,0.203,n
True,False,0.222,0.836,p
True,False,0.088,0.740,n
True,True,0.417,0.978,p
True,True,0.505,0.296,p
True,True,0.276,0.635,p
False,False,0.462,0.783,n
True,False,0.238,0.337,p
True,False,0.671,0.744,n
True,True,0.753,0.406,p
True,True,0.186,0.723,p
False,False,0.179,0.125,n
False,False,0.264,0.333,n
False,False,0.729,0.525,p
False,False,0.495,0.910,n
False,False,0.401,0.602,n
True,True,0.310,0.040,p
False,False,0.728,0.938,n
True,True,0.198,0.245,p
True,True,0.006,0.585,p
False,False,0.714,0.878,n
False,True,0.590,0.826,n
False,False,0.170,0.161,n
False,True,0.317,0.932,p
False,False,0.405,0.475,n
True,True,0.817,0.092,p
True,True,0.987,0.970,p
True,True,0.569,0.354,p
True,False,0.194,0.165,p
False,False,0.691,0.638,n
True,False,0.589,0.854,n
False,True,0.608,0.930,n
True,False,0.670,0.169,p
False,True,0.230,0.735,p
True,False,0.626,0.627,n
True,True,0.304,0.868,p
True,True,0.467,0.022,p
False,False,0.688,0.314,n
False,True,0.905,0.102,p
True,False,0.758,0.862,n
False,True,0.391,0.975,n
True,True,0.577,0.090,p
False,False,0.735,0.470,n
False,True,0.766,0.298,p
False,False,0.126,0.092,n
True,False,0.160,0.755,p
False,False,0.150,0.295,n
False,False,0.320,0.944,n
True,True,0.459,0.387,p
False,False,0.054,0.696,n
True,True,0.993,0.697,p
False,True,0.453,0.211,p
True,True,0.035,0.980,p
True,False,0.617,0.423,n
False,False,0.964,0.474,n
False,True,0.926,0.046,p
False,True,0.516,0.785,n
False,True,0.699,0.065,p
False,True,0.890,0.341,p
True,False,0.480,0.268,n
False,False,0.647,0.153,n
False,False,0.036,0.836,n
True,True,0.217,0.593,p
False,False,0.479,0.001,n
False,True,0.642,0.065,p
True,False,0.780,0.022,p
False,True,0.440,0.560,n
False,True,0.177,0.116,p
False,False,0.306,0.781,n
False,True,0.525,0.728,n
True,True,0.716,0.826,p
True,True,0.643,0.091,n
True,False,0.583,0.450,n
True,False,0.668,0.308,p
True,True,0.049,0.691,p
False,False,0.329,0.729,n
False,True,0.143,0.282,p
True,False,0.987,0.905,n
False,True,0.977,0.929,n
False,True,0.042,0.103,p
True,True,0.329,0.004,p
False,False,0.692,0.332,n
False,False,0.372,0.069,n
True,False,0.584,0.861,n
False,True,0.475,0.168,p
False,False,0.567,0.917,p
True,False,0.168,0.524,p
False,False,0.881,0.507,n
False,True,0.116,0.852,n
False,False,0.481,0.609,n
True,True,0.595,0.591,p
True,False,0.699,0.755,n
True,True,0.099,0.155,p
True,False,0.789,0.003,p
True,True,0.934,0.734,p
True,True,0.221,0.219,p
False,False,0.973,0.609,n
False,True,0.915,0.852,n
False,True,0.249,0.094,p
True,False,0.535,0.190,p
False,False,0.063,0.237,n
True,False,0.769,0.287,p
False,False,0.938,0.190,n
False,True,0.134,0.561,n
True,True,0.950,0.975,p
False,True,0.244,0.274,p
True,True,0.470,0.861,p
True,True,0.261,0.189,p
True,False,0.985,0.874,n
False,False,0.373,0.014,n
False,True,0.056,0.376,p
False,False,0.694,0.101,n
False,True,0.889,0.344,p
True,True,0.533,0.670,p
True,False,0.967,0.851,n
True,True,0.721,0.238,p
False,False,0.113,0.047,n
True,True,0.941,0.389,p
True,True,0.857,0.479,p
False,True,0.806,0.027,p
False,True,0.616,0.146,p
True,True,0.192,0.943,p
True,True,0.008,0.944,p
True,True,0.044,0.582,p
True,True,0.206,0.020,p
True,True,0.989,0.725,p
False,False,0.385,0.963,n
False,False,0.224,0.833,n
True,False,0.102,0.184,p
False,False,0.590,0.378,n
False,False,0.046,0.542,n
False,False,0.931,0.114,n
True,False,0.560,0.856,n
False,False,0.745,0.469,n
False,True,0.920,0.871,n
False,False,0.904,0.742,n
False,True,0.018,0.103,p
True,True,0.362,0.024,n
False,False,0.073,0.553,n
True,True,0.145,0.298,p
False,False,0.506,0.695,n
False,False,0.667,0.625,n
False,False,0.632,0.449,n
True,True,0.921,0.749,p
False,False,0.153,0.437,n
True,False,0.684,0.126,p
True,True,0.053,0.661,p
False,False,0.823,0.975,p
False,False,0.425,0.615,n
True,True,0.530,0.703,p
False,False,0.949,0.029,n
True,True,0.618,0.147,p
True,False,0.022,0.139,p
False,False,0.347,0.577,n
True,False,0.188,0.883,n
True,False,0.041,0.897,n
True,False,0.983,0.276,p
False,False,0.501,0.067,n
False,True,0.532,0.059,p
False,False,0.736,0.619,n
False,True,0.450,0.233,n
False,True,0.170,0.208,p
True,False,0.605,0.205,p
True,True,0.892,0.834,p
False,False,0.673,0.849,n
True,True,0.997,0.073,p
True,True,0.093,0.376,p
True,True,0.036,0.104,p
False,True,0.087,0.069,p
True,True,0.580,0.946,p
True,False,0.292,0.517,p
False,True,0.968,0.111,p
True,True,0.833,0.282,n
False,False,0.171,0.533,n
False,False,0.278,0.892,n
True,True,0.803,0.202,p
False,False,0.576,0.170,n
False,False,0.698,0.967,n
False,False,0.420,0.532,n
False,False,0.393,0.091,n
True,False,0.664,0.763,n
False,False,0.353,0.453,n
False,False,0.089,0.869,n
False,False,0.283,0.265,n
True,True,0.775,0.160,p
True,False,0.897,0.139,p
False,True,0.289,0.476,p
True,True,0.807,0.947,p
False,False,0.239,0.106,n
False,False,0.341,0.255,n
True,False,0.985,0.109,n
True,True,0.851,0.723,p
True,False,0.900,0.715,p
False,False,0.749,0.351,n
False,True,0.172,0.434,p
True,False,0.008,0.957,n
False,True,0.396,0.535,n
True,True,0.279,0.005,p
True,False,0.479,0.545,n
False,True,0.356,0.493,n
True,False,0.480,0.148,p
True,True,0.966,0.075,p
False,False,0.211,0.329,n
False,True,0.265,0.482,p
True,False,0.226,0.936,n
False,False,0.762,0.558,n
False,False,0.474,0.584,p
True,True,0.940,0.858,p
False,True,0.619,0.372,n
True,False,0.400,0.315,p
False,False,0.196,0.123,n
False,True,0.282,0.270,p
True,True,0.396,0.654,p
False,True,0.016,0.952,n
True,True,0.069,0.260,p
False,False,0.118,0.106,n
False,True,0.951,0.908,n
False,True,0.873,0.490,p
False,True,0.287,0.589,p
True,False,0.897,0.193,p
False,True,0.777,0.258,p
False,False,0.897,0.176,n
False,False,0.240,0.155,n
False,True,0.871,0.324,p
True,True,0.352,0.255,p
True,True,0.370,0.722,p
False,True,0.203,0.670,p
False,True,0.047,0.945,n
False,True,0.929,0.683,p
True,False,0.323,0.807,n
False,False,0.573,0.540,n
False,True,0.639,0.566,n
True,False,0.427,0.159,n
False,True,0.470,0.844,n
False,True,0.041,0.815,n
True,True,0.127,0.430,p
False,False,0.674,0.551,n
False,False,0.483,0.363,n
True,False,0.655,0.858,p
True,False,0.808,0.606,p
True,False,0.400,0.743,n
True,False,0.930,0.837,n
True,True,0.960,0.774,p
False,False,0.551,0.032,n
False,True,0.954,0.871,n
True,False,0.926,0.677,p
True,True,0.380,0.536,p
False,True,0.050,0.440,p
True,False,0.122,0.659,p
True,True,0.113,0.873,p
True,False,0.836,0.325,p
True,False,0.017,0.506,p
True,True,0.032,0.991,p
False,True,0.691,0.270,p
False,True,0.004,0.322,p
False,True,0.266,0.127,p
True,False,0.014,0.969,n
False,False,0.885,0.269,n
False,True,0.951,0.562,p
False,True,0.861,0.901,n
False,False,0.696,0.367,n
True,True,0.723,0.280,p
True,False,0.756,0.071,p
False,True,0.648,0.547,n
False,False,0.449,0.461,n
False,False,0.869,0.609,n
False,False,0.099,0.610,n
False,True,0.422,0.964,n
False,True,0.026,0.658,n
True,True,0.326,0.084,p
True,False,0.145,0.832,n
False,True,0.206,0.575,p
False,True,0.309,0.956,n
True,True,0.943,0.093,p
False,False,0.770,0.624,n
True,True,0.343,0.579,p
False,False,0.799,0.032,n
False,True,0.769,0.208,p
True,False,0.631,0.368,p
True,True,0.599,0.549,p
True,False,0.362,0.938,n
False,False,0.094,0.489,n
False,False,0.862,0.588,n
False,True,0.555,0.191,p
True,True,0.999,0.253,p
True,False,0.150,0.567,p
True,False,0.854,0.156,p
False,False,0.016,0.769,n
False,False,0.857,0.437,n
True,True,0.547,0.232,p
True,False,0.803,0.261,p
False,True,0.672,0.529,n
True,True,0.759,0.634,p
True,True,0.252,0.864,p
False,True,0.301,0.012,p
False,True,0.117,0.632,p
True,True,0.777,0.482,p
False,False,0.518,0.547,n
False,False,0.162,0.803,n
True,True,0.415,0.152,n
True,False,0.995,0.964,p
False,True,0.656,0.093,p
False,True,0.484,0.416,n
False,False,0.845,0.166,n
False,False,0.482,0.685,n
False,True,0.274,0.888,n
True,True,0.352,0.538,n
True,False,0.277,0.449,p
True,False,0.962,0.565,p
False,False,0.091,0.485,n
True,True,0.124,0.940,p
True,False,0.176,0.536,p
False,False,0.002,0.735,p
True,True,0.194,0.944,p
False,False,0.828,0.110,n
True,False,0.116,0.880,p
False,True,0.129,0.969,n
True,False,0.362,0.789,n
False,True,0.731,0.989,n
True,True,0.273,0.894,p
True,True,0.537,0.964,p
True,False,0.766,0.201,p
False,True,0.813,0.627,p
True,False,0.697,0.839,n
True,True,0.388,0.095,p
True,False,0.226,0.862,n
False,True,0.294,0.681,n
True,False,0.975,0.738,n
False,True,0.006,0.746,n
False,True,0.697,0.980,n
False,False,0.270,0.594,n
True,True,0.141,0.793,p
True,False,0.566,0.100,p
True,True,0.833,0.271,p
True,True,0.020,0.327,p
False,False,0.819,0.219,n
True,False,0.557,0.445,n
False,False,0.828,0.703,n
True,False,0.758,0.843,p
True,False,0.803,0.410,p
True,False,0.640,0.916,n
True,False,0.708,0.451,n
False,True,0.602,0.551,n
False,True,0.915,0.699,p
True,False,0.641,0.253,n
False,True,0.749,0.161,p
False,True,0.111,0.782,n
False,False,0.045,0.257,n
False,False,0.948,0.363,n
False,False,0.056,0.605,n
False,False,0.343,0.319,n
False,False,0.836,0.782,n
True,True,0.125,0.553,p
False,True,0.922,0.704,n
True,True,0.588,0.211,n
True,True,0.656,0.196,p
False,False,0.974,0.699,n
True,True,0.920,0.127,p
False,False,0.569,0.012,n
True,False,0.296,0.629,n
False,False,0.990,0.737,n
False,True,0.680,0.797,n
True,False,0.486,0.505,n
False,False,0.524,0.415,p
True,True,0.496,0.690,n
False,True,0.139,0.318,p
False,False,0.956,0.963,n
False,False,0.056,0.544,n
True,True,0.548,0.738,p
True,False,0.461,0.445,n
False,False,0.310,0.590,p
False,True,0.782,0.412,p
True,True,0.031,0.932,p
True,True,0.827,0.395,p
